Host	Time	Message
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 40 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 50 ms
mulberry	Mon Feb 28 10:47:46 2011	 Home=1, Population=5000
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 670 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:46 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 60 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Home=1, Population=6000
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 1010 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 70 ms
mulberry	Mon Feb 28 10:47:47 2011	 Home=1, Population=7000
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 1400 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 80 ms
mulberry	Mon Feb 28 10:47:47 2011	 Turn complete in 90 ms
